accommodation_type,author,author_type,deal_type,district,finish_type,floor,floors_count,heating_type,house_material_type,house_number,kitchen_meters,living_meters,location,object_type,phone,price,residential_complex,rooms_count,street,total_meters,underground,url,year_of_construction
flat,SIBWILL,real_estate_agent,sale,Кировский,"Предчистовая, чистовая",18,26,-1,Монолитно-кирпичный,6к11,-1,-1,Новосибирск,-1,79587500098,4950000,Астон. Шесть звёзд,1, Аникина,27.27,Студенческая,https://novosibirsk.cian.ru/sale/flat/326327208/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,Novostroy-expert,real_estate_agent,sale,Кировский,Предчистовая,3,24,-1,Монолитно-кирпичный,6,-1,-1,Новосибирск,-1,79587506506,4950000,Расцветай на Бугринской роще,1, Оловозаводская,29.98,Студенческая,https://novosibirsk.cian.ru/sale/flat/325713755/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,ВИВАТ! Девелопмент,developer,sale,Октябрьский,Предчистовая,17,17,-1,-1,,"5,3 м²","10,3 м²",Новосибирск,-1,79587376747,4998000,Виват Знаменский ЖК,1,Знаменский кв-л,24.56,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/325813022/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,Novostroy-expert,real_estate_agent,sale,Калининский,"Без отделки, предчистовая",11,23,-1,"Панельный, монолитно-кирпичный",19/4,-1,-1,Новосибирск,-1,79587381600,4950000,Квартал на Игарской,1,Игарская ,26.58,Заельцовская,https://novosibirsk.cian.ru/sale/flat/325714613/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,VIRA,developer,sale,Дзержинский,"Под ключ, предчистовая, чистовая",2,14,-1,Монолитно-кирпичный,,"9,1 м²","11,9 м²",Новосибирск,-1,79586118678,4990000,Горизонт ЖК,1,,30.2,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/321967073/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2027
flat,SIBWILL,real_estate_agent,sale,Кировский,Предчистовая,3,24,-1,Монолитно-кирпичный,6,-1,-1,Новосибирск,-1,79587375626,4950000,Расцветай на Бугринской роще,1, Оловозаводская,29.98,Студенческая,https://novosibirsk.cian.ru/sale/flat/325710320/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,SIBWILL,real_estate_agent,sale,Дзержинский,"Под ключ, предчистовая, чистовая",14,14,-1,Монолитно-кирпичный,,-1,-1,Новосибирск,-1,79942525363,4990000,Горизонт ЖК,1,,30.0,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326364230/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2027
flat,SIBWILL,real_estate_agent,sale,Дзержинский,"Под ключ, предчистовая, чистовая",6,14,-1,Монолитно-кирпичный,,-1,-1,Новосибирск,-1,79942525363,4990000,Горизонт ЖК,1,,30.8,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326364198/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2027
flat,Расцветай,developer,sale,Калининский,"Без отделки, предчистовая",16,17,-1,"Панельный, монолитно-кирпичный",6,-1,-1,Новосибирск,-1,79584099390,4950000,Квартал на Игарской,1,Игарская ,29.2,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326034919/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,Novostroy-expert,real_estate_agent,sale,Ленинский,"Предчистовая, чистовая",5,15,-1,Монолитно-кирпичный,,-1,-1,Новосибирск,-1,79635617989,4990000,Апартаменты АЭРОН,-1,площадь Карла Маркса,23.87,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326276138/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,SIBWILL,real_estate_agent,sale,Калининский,"Без отделки, предчистовая",16,17,-1,"Панельный, монолитно-кирпичный",6,-1,-1,Новосибирск,-1,79942524808,4950000,Квартал на Игарской,1,Игарская ,29.2,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326001432/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,ID 135346342,homeowner,sale,Первомайский,-1,3,5,-1,-1,19,5 м²,18 м²,Новосибирск,-1,79139839048,4990000,Весенний,1, Заречная,27.0,Спортивная,https://novosibirsk.cian.ru/sale/flat/322113741/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2017
flat,ID 73363489,homeowner,sale,Заельцовский,-1,8,9,-1,-1,107/1,4 м²,18 м²,Новосибирск,-1,79137951904,4990000,Бирюзовая жемчужина-Апартаменты,-1,Сухарная ,28.0,Площадь Гарина-Михайловского,https://novosibirsk.cian.ru/sale/flat/322115186/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2022
flat,Павел Матвеенко,realtor,sale,Октябрьский,-1,1,20,-1,-1,154,-1,-1,Новосибирск,-1,79831322755,4999000,Марсель,1,2-я Обская ,21.0,,https://novosibirsk.cian.ru/sale/flat/326304342/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,-1
flat,Этажи,real_estate_agent,sale,Дзержинский,-1,12,25,-1,-1,209,"5,7 м²","6,8 м²",Новосибирск,-1,79833015009,5000000,Расцветай на Гоголя,1, Гоголя,21.15,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/326764480/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2022
flat,Этажи,real_estate_agent,sale,Дзержинский,-1,4,4,-1,-1,13/11,6 м²,-1,Новосибирск,-1,79833015009,5000000,Свобода,1, Заслонова,27.0,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326764488/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2020
flat,Этажи,real_estate_agent,sale,Заельцовский,-1,4,25,-1,-1,385,5 м²,10 м²,Новосибирск,-1,79133721890,5000000,,1, Дуси Ковальчук,23.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/325728310/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,Агент 54,real_estate_agent,sale,Железнодорожный,-1,10,17,-1,-1,15,3 м²,18 м²,Новосибирск,-1,79831324582,5000000,Jet Apartments,-1,Железнодорожная ,26.0,Гагаринская,https://novosibirsk.cian.ru/sale/flat/322584127/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2016
flat,Города Новосибирск,real_estate_agent,sale,Центральный,-1,2,5,-1,-1,61,6 м²,"32,3 м²",Новосибирск,-1,79831236186,5000000,,1, Некрасова,43.3,Маршала Покрышкина,https://novosibirsk.cian.ru/sale/flat/326575290/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,1966
flat,Города Новосибирск,real_estate_agent,sale,Октябрьский,-1,4,13,-1,-1,75,4 м²,"37,6 м²",Новосибирск,-1,79831236186,5000000,NOVA-апарт,-1,Автогенная ,46.6,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/319247911/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2024
flat,Владис Центральное,real_estate_agent,sale,Кировский,-1,3,4,-1,-1,59,5 м²,22 м²,Новосибирск,-1,79130134356,5000000,,1, Федора Горячева,34.83,Студенческая,https://novosibirsk.cian.ru/sale/flat/327035920/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2017
flat,Астон,developer,sale,Кировский,"Предчистовая, чистовая",20,26,-1,Монолитно-кирпичный,6,"3,4 м²","14,6 м²",Новосибирск,-1,79584099293,5000000,Астон. Шесть звёзд,1, Аникина,27.51,Студенческая,https://novosibirsk.cian.ru/sale/flat/321542357/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,SIBWILL,real_estate_agent,sale,Кировский,Предчистовая,10,17,-1,"Панельный, монолитно-кирпичный",53/7,-1,-1,Новосибирск,-1,79942524300,5000000,Квартал Цветной Бульвар,1, Сибиряков-Гвардейцев,28.6,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/325782743/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2024
flat,Дарья Якушева,realtor,sale,Ленинский,-1,15,18,-1,-1,1,5 м²,12 м²,Новосибирск,-1,79134720694,5049000,Радужный каскад,1,Стартовая ,24.0,Спортивная,https://novosibirsk.cian.ru/sale/flat/326591116/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2020
flat,SIBWILL,real_estate_agent,sale,Кировский,"Предчистовая, чистовая",20,26,-1,Монолитно-кирпичный,6к11,-1,-1,Новосибирск,-1,79587500098,5000000,Астон. Шесть звёзд,1, Аникина,27.51,Студенческая,https://novosibirsk.cian.ru/sale/flat/326327086/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,SIBWILL,real_estate_agent,sale,Калининский,С отделкой,2,21,-1,-1,,-1,-1,Новосибирск,-1,79587389373,5005850,ДНК ЖК,1,,32.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/312943194/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2027
flat,Константин Иванов,realtor,sale,Заельцовский,-1,11,14,-1,-1,1/5,-1,-1,Новосибирск,-1,79137214740,5000000,Легендарный-Северный,1, Аэропорт,29.0,,https://novosibirsk.cian.ru/sale/flat/326925198/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,-1
flat,ID 81382119,homeowner,sale,Октябрьский,-1,24,25,-1,-1,113/2,-1,-1,Новосибирск,-1,79137522856,5000000,IQ Aparts,-1, Кирова,20.2,Октябрьская,https://novosibirsk.cian.ru/sale/flat/318638976/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,-1
flat,ID 1812748,homeowner,sale,Заельцовский,Без отделки,11,25,-1,-1,,4 м²,25 м²,Новосибирск,-1,79853021641,5000000,Деловой Квартал,1, Дуси Ковальчук,30.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/324783592/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2025
flat,Этажи,real_estate_agent,sale,Калининский,-1,16,17,-1,-1,5,4 м²,-1,Новосибирск,-1,79831312823,5085000,Квартал на Игарской,1,Игарская ,29.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/325564788/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2023
flat,Города Новосибирск,real_estate_agent,sale,Октябрьский,-1,7,10,-1,-1,125/1,9 м²,"22,5 м²",Новосибирск,-1,79831236186,5050000,,1,Выборная ,36.5,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/319893435/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2007
flat,Novostroy-expert,real_estate_agent,sale,Калининский,"Без отделки, предчистовая",17,17,-1,"Панельный, монолитно-кирпичный",6,-1,-1,Новосибирск,-1,79587381600,5050000,Квартал на Игарской,1,Игарская ,29.2,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326001459/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,Этажи,real_estate_agent,sale,Кировский,-1,2,4,-1,-1,57,10 м²,-1,Новосибирск,-1,79833015009,5100000,,1, Федора Горячева,34.2,Студенческая,https://novosibirsk.cian.ru/sale/flat/326764509/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2014
flat,Этажи,real_estate_agent,sale,Дзержинский,-1,4,17,-1,-1,195/2,8 м²,-1,Новосибирск,-1,79831321399,5100000,Галактика,1, Николая Островского,24.0,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/326236504/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2022
flat,Этажи,real_estate_agent,sale,Ленинский,-1,3,26,-1,-1,10,5 м²,-1,Новосибирск,-1,79833123503,5100000,Город у воды Ясный Берег,1, Ясный Берег,26.5,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/325326566/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2017
flat,Этажи,real_estate_agent,sale,Ленинский,-1,2,14,-1,-1,82,14 м²,-1,Новосибирск,-1,79138920953,5100000,,1,,32.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/321606272/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2006
flat,FLAT,real_estate_agent,sale,Октябрьский,-1,4,25,-1,-1,177,"3,5 м²",-1,Новосибирск,-1,79830318357,5100000,Гурьевский,1,Гурьевская ,28.2,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/323635521/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2023
flat,1001 Метр,real_estate_agent,sale,Кировский,-1,8,24,-1,-1,143/2,-1,"15,5 м²",Новосибирск,-1,79833213824,5130000,Кварталы Немировича,1, Немировича-Данченко,27.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/326541208/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2025
flat,Недвижимость Новосибирска-НН,real_estate_agent,sale,Заельцовский,-1,4,25,-1,-1,52/1,-1,-1,Новосибирск,-1,79830063832,5100000,Чкалов,1,Светлановская ,27.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326262017/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,-1
flat,Галактика,real_estate_agent,sale,Кировский,Предчистовая,10,17,-1,-1,170,-1,-1,Новосибирск,-1,79587383634,5100000,На Петухова,1, Петухова,40.3,Студенческая,https://novosibirsk.cian.ru/sale/flat/313347219/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2024
flat,Первый Строительный,developer,sale,Первомайский,"Без отделки, предчистовая, чистовая",2,10,-1,Панельный,,5 м²,"11,7 м²",Новосибирск,-1,79801101167,5106700,Скандинавские Кварталы ЖК,1,,28.38,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/320590353/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2026
flat,Галактика,real_estate_agent,sale,Кировский,Предчистовая,5,17,-1,-1,170,-1,-1,Новосибирск,-1,79587383634,5100000,На Петухова,1, Петухова,40.6,Студенческая,https://novosibirsk.cian.ru/sale/flat/313347216/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2024
flat,Novostroy-expert,real_estate_agent,sale,Октябрьский,Предчистовая,5,8,-1,Монолитно-кирпичный,,-1,-1,Новосибирск,-1,79587375969,5100000,мкр. Европейский Берег,1,,21.1,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/326325143/?mlSearchSessionGuid=369716486799f3f85a7a10d61170dd35,2028
